region_name,country,income,agency,channel,dac_category,fiscal_year,amt
Sub-Saharan Africa,Djibouti,LMIC,USAID,Multilateral,Humanitarian,2008,45313.0
Sub-Saharan Africa,Cote d'Ivoire,LMIC,USAID,Enterprises,Economic Growth,2019,200000.0
Sub-Saharan Africa,Rwanda,LIC,USAID,Enterprises,Agriculture,2016,13271.0
Sub-Saharan Africa,Kenya,LMIC,DOD,Government,Governance,2016,705433.0
Sub-Saharan Africa,Ethiopia,LIC,USAID,Enterprises,Health and Population,2019,279523.0
Sub-Saharan Africa,Congo (Brazzaville),LMIC,DOI,NGO,Other,2013,54783.0
Sub-Saharan Africa,Tanzania,LIC,USAID,Universities and Research Institutes,Health and Population,2008,118488.0
Sub-Saharan Africa,South Africa,UMIC,USAID,Enterprises,Administrative Costs,2020,51276.0
Sub-Saharan Africa,Liberia,LIC,PC,Government,Other,1964,14202755.0
Sub-Saharan Africa,Malawi,LIC,USAID,Multilateral,Agriculture,2002,321020.0
Sub-Saharan Africa,South Africa,UMIC,USAID,Enterprises,Governance,2004,279222.0
Sub-Saharan Africa,Ethiopia,LIC,USAID,Enterprises,Governance,2009,1381.0
Sub-Saharan Africa,Mozambique,LIC,USAID,Enterprises,Other,2016,1125.0
Sub-Saharan Africa,Namibia,UMIC,USAID,Government,Other,2005,28572.0
Sub-Saharan Africa,Central African Republic,LIC,HHS,Multilateral,Health and Population,2009,38043.0
Sub-Saharan Africa,Uganda,LIC,AGR,Multilateral,Education,2005,7282040.0
Sub-Saharan Africa,Guinea,LIC,USAID,Enterprises,Governance,2009,2081.0
Sub-Saharan Africa,Kenya,LMIC,USAID,Enterprises,Health and Population,2016,76801.0
Sub-Saharan Africa,Ghana,LMIC,USAID,NGO,Health and Population,2018,85220.0
Sub-Saharan Africa,Mozambique,LIC,USAID,NGO,Health and Population,2016,56744.0
Sub-Saharan Africa,Uganda,LIC,USAID,Enterprises,Administrative Costs,2018,1922.0
Sub-Saharan Africa,Kenya,LMIC,USAID,Government,Administrative Costs,2015,40662.0
Sub-Saharan Africa,Kenya,LMIC,STATE,NGO,Humanitarian,2012,843425.0
Sub-Saharan Africa,Cameroon,LMIC,USAID,Multilateral,Humanitarian,2009,737709.0
Sub-Saharan Africa,Eswatini,LMIC,PC,Government,Health and Population,2019,157457.0
Sub-Saharan Africa,Mali,LIC,USAID,NGO,Health and Population,2012,124728.0
Sub-Saharan Africa,Ghana,LMIC,USAID,Enterprises,Health and Population,2008,57405.0
Sub-Saharan Africa,Uganda,LIC,USAID,Multilateral,Humanitarian,2005,145155.0
Sub-Saharan Africa,Tanzania,LIC,DOD,Government,Health and Population,2005,5265040.0
Sub-Saharan Africa,Ghana,LMIC,TREAS,Government,Economic Growth,2017,5135.0
Sub-Saharan Africa,South Africa,UMIC,USAID,Enterprises,Health and Population,2003,34046.0
Sub-Saharan Africa,Liberia,LIC,AGR,Government,Other,1962,4630706.0
Sub-Saharan Africa,Benin,LIC,DOD,Government,Governance,2017,755158.0
Sub-Saharan Africa,Kenya,LMIC,USAID,Enterprises,Health and Population,2016,73903.0
Sub-Saharan Africa,Senegal,LMIC,USAID,NGO,Health and Population,2015,4171730.0
Sub-Saharan Africa,South Africa,UMIC,USAID,Enterprises,Governance,2006,914150.0
Sub-Saharan Africa,Ghana,LMIC,USAID,NGO,Health and Population,2009,707296.0
Sub-Saharan Africa,Somalia,LIC,USAID,Government,Humanitarian,1993,658139.0
Sub-Saharan Africa,Malawi,LIC,USAID,Government,Agriculture,2019,122500.0
Sub-Saharan Africa,Mali,LIC,USAID,Enterprises,Administrative Costs,2002,1139206.0
Sub-Saharan Africa,Madagascar,LIC,USAID,Government,Health and Population,2020,3027.0
Sub-Saharan Africa,Kenya,LMIC,USAID,NGO,Health and Population,2007,7422451.0
Sub-Saharan Africa,South Africa,UMIC,USAID,Enterprises,Health and Population,2014,1957343.0
Sub-Saharan Africa,Mauritania,LMIC,DOD,Government,Governance,2012,224920.0
Sub-Saharan Africa,Sierra Leone,LIC,USAID,Enterprises,Other,2010,17908.0
Sub-Saharan Africa,Zambia,LMIC,USAID,Government,Health and Population,2014,42177.0
Sub-Saharan Africa,Guinea,LIC,USAID,Multilateral,Humanitarian,2001,109164.0
Sub-Saharan Africa,Tanzania,LIC,USAID,Enterprises,Health and Population,2002,5351.0
Sub-Saharan Africa,Cote d'Ivoire,LMIC,MCC,Government,Health and Population,2018,267879.0
Sub-Saharan Africa,Burkina Faso,LIC,USAID,Church and Faith Based,Humanitarian,2016,5532.0
Sub-Saharan Africa,Nigeria,LMIC,HHS,Government,Health and Population,2013,287697297.0
Sub-Saharan Africa,Liberia,LIC,USAID,Enterprises,Administrative Costs,2020,634.0
Sub-Saharan Africa,Malawi,LIC,USAID,NGO,Humanitarian,2016,1514007.0
Sub-Saharan Africa,Malawi,LIC,USAID,Enterprises,Other,2004,415275.0
Sub-Saharan Africa,Djibouti,LMIC,DOJ,Government,Governance,2012,81973.0
Sub-Saharan Africa,Mozambique,LIC,USAID,Government,Health and Population,2015,1724095.0
Sub-Saharan Africa,Mozambique,LIC,USAID,Enterprises,Economic Growth,2007,20790.0
Sub-Saharan Africa,Chad,LIC,USAID,Multilateral,Humanitarian,2012,1838609.0
Sub-Saharan Africa,Rwanda,LIC,USAID,Enterprises,Administrative Costs,2014,143915.0
Sub-Saharan Africa,Cote d'Ivoire,LMIC,USAID,Multilateral,Humanitarian,2009,69904.0
Sub-Saharan Africa,Sierra Leone,LIC,USAID,Government,Governance,2005,82759.0
Sub-Saharan Africa,Liberia,LIC,USAID,Government,Administrative Costs,2016,13243.0
Sub-Saharan Africa,Mozambique,LIC,USAID,Enterprises,Health and Population,2017,238041.0
Sub-Saharan Africa,South Sudan,LIC,DOI,Universities and Research Institutes,Other,2016,2213.0
Sub-Saharan Africa,Niger,LIC,MCC,Government,Other,2020,784513.0
Sub-Saharan Africa,Zambia,LMIC,USAID,Government,Health and Population,2016,168020.0
Sub-Saharan Africa,Mozambique,LIC,USAID,NGO,Health and Population,2018,2150930.0
Sub-Saharan Africa,Uganda,LIC,USAID,Enterprises,Administrative Costs,2013,17248.0
Sub-Saharan Africa,Benin,LIC,MCC,Government,Administrative Costs,2017,785552.0
Sub-Saharan Africa,Kenya,LMIC,USAID,NGO,Health and Population,2004,824370.0
Sub-Saharan Africa,Nigeria,LMIC,USAID,Church and Faith Based,Health and Population,2010,1043265.0
Sub-Saharan Africa,Somalia,LIC,USAID,Multilateral,Humanitarian,2012,495499.0
Sub-Saharan Africa,South Africa,UMIC,USAID,Enterprises,Governance,2005,187101.0
Sub-Saharan Africa,Ghana,LMIC,USAID,Government,Administrative Costs,2020,15744.0
Sub-Saharan Africa,Ghana,LMIC,USAID,Government,Administrative Costs,2020,83564.0
Sub-Saharan Africa,Rwanda,LIC,USAID,Enterprises,Administrative Costs,2015,520.0
Sub-Saharan Africa,Senegal,LMIC,USAID,Enterprises,Health and Population,2020,49032.0
Sub-Saharan Africa,Ethiopia,LIC,USAID,Government,Commodity Assistance,1999,328272.0
Sub-Saharan Africa,Ethiopia,LIC,USAID,NGO,Humanitarian,2008,619478.0
Sub-Saharan Africa,Ethiopia,LIC,USAID,Enterprises,Agriculture,2014,134558.0
Sub-Saharan Africa,Rwanda,LIC,USAID,Government,Humanitarian,1996,27377399.0
Sub-Saharan Africa,Sierra Leone,LIC,USAID,NGO,Commodity Assistance,2009,133089.0
Sub-Saharan Africa,Tanzania,LIC,USAID,Government,Economic Growth,2012,112154.0
Sub-Saharan Africa,South Africa,UMIC,USAID,Enterprises,Health and Population,2016,563361.0
Sub-Saharan Africa,Somalia,LIC,USAID,Enterprises,Other,2020,611.0
Sub-Saharan Africa,Congo (Kinshasa),LIC,USAID,Enterprises,Infrastructure,2021,84785.0
Sub-Saharan Africa,Mali,LIC,USAID,Enterprises,Governance,2004,179500.0
Sub-Saharan Africa,Uganda,LIC,USAID,Enterprises,Agriculture,2013,157160.0
Sub-Saharan Africa,South Africa,UMIC,USAID,Enterprises,Governance,2008,62376.0
Sub-Saharan Africa,Cameroon,LMIC,AGR,Multilateral,Education,2003,161626.0
Sub-Saharan Africa,Uganda,LIC,USAID,Enterprises,Administrative Costs,2016,106849.0
Sub-Saharan Africa,Nigeria,LMIC,USAID,Enterprises,Agriculture,2013,2754.0
Sub-Saharan Africa,Somalia,LIC,USAID,NGO,Humanitarian,2001,1091640.0
Sub-Saharan Africa,Madagascar,LIC,USAID,Church and Faith Based,Commodity Assistance,2004,328950.0
Sub-Saharan Africa,Madagascar,LIC,USAID,Enterprises,Economic Growth,2017,41204.0
Sub-Saharan Africa,Ethiopia,LIC,USAID,NGO,Education,2017,6012789.0
Sub-Saharan Africa,Nigeria,LMIC,USAID,Church and Faith Based,Health and Population,2005,957366.0
Sub-Saharan Africa,Kenya,LMIC,USAID,Enterprises,Administrative Costs,2007,14906.0
Sub-Saharan Africa,Mali,LIC,USAID,Enterprises,Commodity Assistance,2016,79606.0
Sub-Saharan Africa,Ethiopia,LIC,USAID,NGO,Governance,2009,233761.0
Sub-Saharan Africa,Malawi,LIC,PC,Government,Health and Population,2017,14287.0
Sub-Saharan Africa,Liberia,LIC,USAID,Enterprises,Governance,2018,220861.0
Sub-Saharan Africa,Senegal,LMIC,USAID,Enterprises,Humanitarian,2009,3070.0
Sub-Saharan Africa,Senegal,LMIC,USAID,NGO,Commodity Assistance,2018,1045.0
Sub-Saharan Africa,Nigeria,LMIC,USAID,Enterprises,Administrative Costs,2020,94142.0
Sub-Saharan Africa,Cabo Verde,LMIC,MCC,Government,Other,2017,125176.0
Sub-Saharan Africa,Tanzania,LIC,USAID,Government,Health and Population,2014,44962.0
Sub-Saharan Africa,Mauritania,LMIC,USAID,Multilateral,Humanitarian,2005,153284.0
Sub-Saharan Africa,Ethiopia,LIC,USAID,NGO,Commodity Assistance,2016,2529683.0
Sub-Saharan Africa,Senegal,LMIC,USAID,Government,Economic Growth,2005,260093.0
Sub-Saharan Africa,Tanzania,LIC,USAID,Enterprises,Administrative Costs,2017,1938.0
Sub-Saharan Africa,South Sudan,LIC,STATE,NGO,Humanitarian,2015,279601.0
Sub-Saharan Africa,Senegal,LMIC,AGR,NGO,Commodity Assistance,2004,2704963.0
Sub-Saharan Africa,Ethiopia,LIC,USAID,NGO,Commodity Assistance,2008,56522.0
Sub-Saharan Africa,Guinea,LIC,TREAS,Government,Governance,2003,340375.0
Sub-Saharan Africa,Uganda,LIC,STATE,Church and Faith Based,Humanitarian,2017,1858491.0
Sub-Saharan Africa,Rwanda,LIC,USAID,Multilateral,Agriculture,2017,2023675.0
Sub-Saharan Africa,Ethiopia,LIC,USAID,Government,Commodity Assistance,1992,99927.0
Sub-Saharan Africa,Mali,LIC,USAID,Enterprises,Health and Population,2013,199457.0
Sub-Saharan Africa,Guinea,LIC,USAID,NGO,Governance,2020,21226.0
Sub-Saharan Africa,Kenya,LMIC,USAID,Universities and Research Institutes,Health and Population,2009,1768239.0
Sub-Saharan Africa,Mozambique,LIC,USAID,Enterprises,Other,2011,46802.0
Sub-Saharan Africa,Kenya,LMIC,USAID,NGO,Agriculture,2016,3453403.0
Sub-Saharan Africa,Zimbabwe,LMIC,HHS,Government,Health and Population,2017,19979.0
Sub-Saharan Africa,Cote d'Ivoire,LMIC,STATE,NGO,Governance,2011,271173.0
Sub-Saharan Africa,Mozambique,LIC,USAID,Government,Health and Population,2004,132963.0
Sub-Saharan Africa,Benin,LIC,ADF,NGO,Other,2004,22631.0
Sub-Saharan Africa,Congo (Kinshasa),LIC,USAID,Enterprises,Governance,2006,116645.0
Sub-Saharan Africa,Uganda,LIC,USAID,Enterprises,Governance,2011,59473.0
Sub-Saharan Africa,Uganda,LIC,PC,Government,Education,2020,9781.0
Sub-Saharan Africa,Rwanda,LIC,USAID,NGO,Health and Population,2014,174148.0
Sub-Saharan Africa,Zimbabwe,LMIC,USAID,Enterprises,Administrative Costs,2018,25692.0
Sub-Saharan Africa,Mozambique,LIC,USAID,Enterprises,Health and Population,2014,3991.0
Sub-Saharan Africa,Malawi,LIC,USAID,Enterprises,Administrative Costs,2014,81159.0
Sub-Saharan Africa,Burundi,LIC,USAID,Government,Other,2002,35958.0
Sub-Saharan Africa,Benin,LIC,USAID,Enterprises,Administrative Costs,2015,706.0
Sub-Saharan Africa,Burkina Faso,LIC,USAID,Church and Faith Based,Commodity Assistance,2008,652294.0
Sub-Saharan Africa,Zambia,LMIC,USAID,Enterprises,Health and Population,2020,39691.0
Sub-Saharan Africa,Malawi,LIC,USAID,Government,Governance,2007,1328.0
Sub-Saharan Africa,Tanzania,LIC,USAID,Government,Education,2013,52318.0
Sub-Saharan Africa,Somalia,LIC,USAID,NGO,Humanitarian,2006,3902156.0
Sub-Saharan Africa,Benin,LIC,USAID,Enterprises,Administrative Costs,2011,436.0
Sub-Saharan Africa,Cameroon,LMIC,USAID,Multilateral,Humanitarian,2007,35296.0
Sub-Saharan Africa,Liberia,LIC,STATE,NGO,Humanitarian,2006,349335.0
Sub-Saharan Africa,Senegal,LMIC,USAID,Enterprises,Administrative Costs,2012,46423.0
Sub-Saharan Africa,Congo (Kinshasa),LIC,DOE,Government,Infrastructure,2009,782929.0
Sub-Saharan Africa,Zambia,LMIC,USAID,Universities and Research Institutes,Economic Growth,2009,645878.0
Sub-Saharan Africa,Rwanda,LIC,USAID,Multilateral,Humanitarian,2012,106949.0
Sub-Saharan Africa,Zambia,LMIC,ADF,Enterprises,Agriculture,2010,26512.0
Sub-Saharan Africa,Burkina Faso,LIC,ADF,NGO,Agriculture,2010,3660.0
Sub-Saharan Africa,Zimbabwe,LMIC,USAID,Multilateral,Humanitarian,2008,465771.0
Sub-Saharan Africa,Senegal,LMIC,USAID,Enterprises,Administrative Costs,2021,8672.0
Sub-Saharan Africa,Ghana,LMIC,USAID,Government,Administrative Costs,2009,2372899.0
Sub-Saharan Africa,Sudan,LMIC,USAID,Enterprises,Administrative Costs,2017,31863.0
Sub-Saharan Africa,Kenya,LMIC,PC,Government,Governance,2012,9483.0
Sub-Saharan Africa,Chad,LIC,STATE,Government,Other,2020,182399.0
Sub-Saharan Africa,Ghana,LMIC,USAID,NGO,Education,2018,2423555.0
Sub-Saharan Africa,Kenya,LMIC,USAID,Government,Administrative Costs,2017,37344.0
Sub-Saharan Africa,Ethiopia,LIC,USAID,Enterprises,Governance,2010,2515.0
Sub-Saharan Africa,Senegal,LMIC,USAID,Enterprises,Humanitarian,2007,16367.0
Sub-Saharan Africa,Namibia,UMIC,DOI,NGO,Other,2010,41907.0
Sub-Saharan Africa,Ghana,LMIC,MCC,Government,Other,2014,459439.0
Sub-Saharan Africa,Guinea-Bissau,LIC,DOD,Government,Governance,2009,153247.0
Sub-Saharan Africa,Mauritius,UMIC,USAID,Government,Other,1974,13326682.0
Sub-Saharan Africa,Cabo Verde,LMIC,USAID,Government,Commodity Assistance,1995,130171.0
Sub-Saharan Africa,Mali,LIC,USAID,NGO,Governance,2012,109417.0
Sub-Saharan Africa,Mali,LIC,USAID,Enterprises,Governance,2004,184052.0
Sub-Saharan Africa,Ethiopia,LIC,USAID,Government,Administrative Costs,2018,7311.0
Sub-Saharan Africa,Madagascar,LIC,USAID,NGO,Health and Population,2010,374197.0
Sub-Saharan Africa,Somalia,LIC,USAID,Enterprises,Economic Growth,2016,1785107.0
Sub-Saharan Africa,Zimbabwe,LMIC,USAID,Enterprises,Commodity Assistance,2009,56819.0
Sub-Saharan Africa,Mali,LIC,STATE,NGO,Governance,2006,375075.0
Sub-Saharan Africa,Nigeria,LMIC,USAID,Enterprises,Administrative Costs,2015,2338.0
Sub-Saharan Africa,Kenya,LMIC,USAID,NGO,Commodity Assistance,2005,9548.0
Sub-Saharan Africa,Zimbabwe,LMIC,USAID,Enterprises,Administrative Costs,2019,1516.0
Sub-Saharan Africa,Burundi,LIC,USAID,Multilateral,Humanitarian,2002,44363.0
Sub-Saharan Africa,Madagascar,LIC,NAVY,Government,Governance,2018,81390.0
Sub-Saharan Africa,Ethiopia,LIC,USAID,NGO,Commodity Assistance,2010,26414.0
Sub-Saharan Africa,Tanzania,LIC,PC,Government,Health and Population,2018,22342.0
Sub-Saharan Africa,Angola,LMIC,USAID,Enterprises,Governance,2005,51611.0
Sub-Saharan Africa,Ethiopia,LIC,USAID,Enterprises,Administrative Costs,2018,119614.0
Sub-Saharan Africa,Ethiopia,LIC,STATE,NGO,Governance,2010,540638.0
Sub-Saharan Africa,Somalia,LIC,USAID,NGO,Humanitarian,2001,79042.0
Sub-Saharan Africa,Ethiopia,LIC,USAID,Enterprises,Humanitarian,2004,92114.0
Sub-Saharan Africa,Tanzania,LIC,USAID,NGO,Health and Population,2019,150000.0
Sub-Saharan Africa,Liberia,LIC,USAID,NGO,Humanitarian,2020,7883.0
Sub-Saharan Africa,Ethiopia,LIC,USAID,Government,Other,2008,15106.0
Sub-Saharan Africa,Lesotho,LMIC,USAID,Enterprises,Health and Population,2018,376.0
Sub-Saharan Africa,Niger,LIC,USAID,Church and Faith Based,Humanitarian,2011,866300.0
Sub-Saharan Africa,Angola,LMIC,USAID,NGO,Education,2010,233756.0
Sub-Saharan Africa,Mauritania,LMIC,USAID,Multilateral,Humanitarian,2014,866744.0
Sub-Saharan Africa,Ghana,LMIC,USAID,Enterprises,Administrative Costs,2017,803198.0
Sub-Saharan Africa,South Africa,UMIC,USAID,Enterprises,Administrative Costs,2003,82687.0
Sub-Saharan Africa,Ethiopia,LIC,USAID,Government,Education,2019,9027.0
Sub-Saharan Africa,Benin,LIC,USAID,Government,Education,2003,72823.0
Sub-Saharan Africa,Rwanda,LIC,USAID,Government,Administrative Costs,2013,4745.0
Sub-Saharan Africa,Burundi,LIC,STATE,NGO,Governance,2004,73184.0
Sub-Saharan Africa,Liberia,LIC,USAID,Enterprises,Administrative Costs,2018,195665.0
Sub-Saharan Africa,Zambia,LMIC,PC,Government,Other,2005,3337220.0
Sub-Saharan Africa,Zimbabwe,LMIC,USAID,NGO,Governance,2007,2275976.0
Sub-Saharan Africa,Ghana,LMIC,TDA,Government,Infrastructure,2008,5505.0
Sub-Saharan Africa,Angola,LMIC,TDA,Government,Infrastructure,2012,2249.0
Sub-Saharan Africa,Somalia,LIC,USAID,Multilateral,Humanitarian,2003,980281.0
Sub-Saharan Africa,Zimbabwe,LMIC,USAID,NGO,Humanitarian,2002,1310428.0
Sub-Saharan Africa,Eswatini,LMIC,USAID,NGO,Health and Population,2008,178868.0
Sub-Saharan Africa,Sierra Leone,LIC,HHS,NGO,Health and Population,2018,4952918.0
Sub-Saharan Africa,Rwanda,LIC,USAID,Enterprises,Education,2020,917507.0
Sub-Saharan Africa,Ghana,LMIC,USAID,Church and Faith Based,Commodity Assistance,2005,1509617.0
Sub-Saharan Africa,Malawi,LIC,USAID,Church and Faith Based,Commodity Assistance,2001,385947.0
Sub-Saharan Africa,South Africa,UMIC,HHS,Universities and Research Institutes,Health and Population,2015,38609.0
Sub-Saharan Africa,Gabon,UMIC,PC,Government,Other,2001,2765017.0
Sub-Saharan Africa,Niger,LIC,ADF,Enterprises,Agriculture,2012,4237.0
Sub-Saharan Africa,Ghana,LMIC,USAID,Government,Commodity Assistance,1998,26230.0
Sub-Saharan Africa,Rwanda,LIC,USAID,Government,Commodity Assistance,2000,46426.0
Sub-Saharan Africa,Mozambique,LIC,USAID,Government,Agriculture,2001,704284.0
Sub-Saharan Africa,Madagascar,LIC,USAID,Enterprises,Governance,2007,1521374.0
Sub-Saharan Africa,Ethiopia,LIC,USAID,Government,Administrative Costs,2019,58032.0
Sub-Saharan Africa,Congo (Kinshasa),LIC,USAID,Enterprises,Administrative Costs,2020,232430.0
Sub-Saharan Africa,Congo (Kinshasa),LIC,USAID,NGO,Governance,2010,292195.0
Sub-Saharan Africa,Tanzania,LIC,USAID,NGO,Health and Population,2005,516108.0
Sub-Saharan Africa,Nigeria,LMIC,USAID,Enterprises,Administrative Costs,2018,23633.0
Sub-Saharan Africa,South Africa,UMIC,USAID,Enterprises,Education,2003,2638191.0
Sub-Saharan Africa,Uganda,LIC,USAID,NGO,Health and Population,2017,161701.0
Sub-Saharan Africa,Cote d'Ivoire,LMIC,USAID,Multilateral,Humanitarian,2009,104562.0
Sub-Saharan Africa,Uganda,LIC,USAID,Government,Health and Population,2005,68796.0
Sub-Saharan Africa,Rwanda,LIC,USAID,Enterprises,Administrative Costs,2020,1925.0
Sub-Saharan Africa,Malawi,LIC,TREAS,Government,Governance,2017,32894.0
Sub-Saharan Africa,Senegal,LMIC,PC,Government,Other,2009,5776247.0
Sub-Saharan Africa,Tanzania,LIC,USAID,NGO,Agriculture,2019,1231146.0
Sub-Saharan Africa,Tanzania,LIC,HHS,Multilateral,Health and Population,2010,67789.0
Sub-Saharan Africa,Sierra Leone,LIC,USAID,Government,Other,2004,5880.0
Sub-Saharan Africa,Senegal,LMIC,USAID,Enterprises,Administrative Costs,2009,47609.0
Sub-Saharan Africa,Mauritania,LMIC,PC,Government,Administrative Costs,2010,995947.0
Sub-Saharan Africa,Togo,LIC,USAID,Government,Humanitarian,2008,52159.0
Sub-Saharan Africa,Mali,LIC,DOD,Government,Governance,2012,497044.0
Sub-Saharan Africa,South Africa,UMIC,USAID,Enterprises,Governance,2020,222606.0
Sub-Saharan Africa,Uganda,LIC,USAID,NGO,Health and Population,2019,319070.0
Sub-Saharan Africa,Ethiopia,LIC,USAID,Church and Faith Based,Commodity Assistance,2001,786826.0
Sub-Saharan Africa,Burkina Faso,LIC,MCC,Government,Other,2014,167373.0
Sub-Saharan Africa,Ethiopia,LIC,USAID,Multilateral,Economic Growth,2006,625125.0
Sub-Saharan Africa,Kenya,LMIC,USAID,Government,Other,1977,81372115.0
Sub-Saharan Africa,Rwanda,LIC,USAID,NGO,Health and Population,2019,2005000.0
Sub-Saharan Africa,Zimbabwe,LMIC,ADF,NGO,Agriculture,2013,33128.0
Sub-Saharan Africa,Cote d'Ivoire,LMIC,STATE,NGO,Governance,2009,41259.0
Sub-Saharan Africa,South Sudan,LIC,USAID,Multilateral,Humanitarian,2012,2249200.0
Sub-Saharan Africa,Cameroon,LMIC,DOI,NGO,Other,2008,49972.0
Sub-Saharan Africa,Uganda,LIC,USAID,Enterprises,Administrative Costs,2020,2132.0
Sub-Saharan Africa,Senegal,LMIC,USAID,Government,Commodity Assistance,2019,49809.0
Sub-Saharan Africa,Namibia,UMIC,USAID,Enterprises,Governance,2012,12080.0
Sub-Saharan Africa,Nigeria,LMIC,USAID,NGO,Health and Population,2019,546.0
Sub-Saharan Africa,Tanzania,LIC,USAID,Enterprises,Administrative Costs,2017,142076.0
Sub-Saharan Africa,South Africa,UMIC,TDA,Enterprises,Infrastructure,2009,185960.0
Sub-Saharan Africa,Congo (Kinshasa),LIC,STATE,NGO,Governance,2010,39931.0
Sub-Saharan Africa,Uganda,LIC,TREAS,Government,Economic Growth,2002,65528.0
Sub-Saharan Africa,Cameroon,LMIC,DOD,Government,Governance,1990,542788.0
Sub-Saharan Africa,Niger,LIC,USAID,Enterprises,Governance,2013,56834.0
Sub-Saharan Africa,Lesotho,LMIC,USAID,NGO,Health and Population,2014,398595.0
Sub-Saharan Africa,Kenya,LMIC,USAID,Enterprises,Health and Population,2012,715.0
Sub-Saharan Africa,Mali,LIC,STATE,NGO,Governance,2015,42842.0
Sub-Saharan Africa,Zambia,LMIC,USAID,Government,Agriculture,2014,31506.0
Sub-Saharan Africa,Tanzania,LIC,USAID,Enterprises,Health and Population,2019,8481.0
Sub-Saharan Africa,Benin,LIC,USAID,NGO,Health and Population,2016,49831.0
Sub-Saharan Africa,Ethiopia,LIC,USAID,Government,Health and Population,2005,201554.0
Sub-Saharan Africa,Guinea,LIC,USAID,NGO,Economic Growth,2019,198532.0
Sub-Saharan Africa,Liberia,LIC,USAID,Enterprises,Agriculture,2011,343774.0
Sub-Saharan Africa,Mozambique,LIC,USAID,NGO,Health and Population,2015,1017495.0
Sub-Saharan Africa,Senegal,LMIC,PC,Government,Governance,2011,74007.0
Sub-Saharan Africa,Ghana,LMIC,USAID,Enterprises,Economic Growth,2004,1197889.0
